date,confiance,paris,succes,gains,profit,strategie
2023-06-22,MIX,57,25,57.8,0.7999999999999972,MIX
2023-06-23,MIX,61,37,93.9,32.900000000000006,MIX
2023-06-24,MIX,69,30,83.8,14.799999999999997,MIX
2023-06-25,MIX,69,32,76.4,7.400000000000006,MIX
2023-06-26,MIX,55,25,64.35,9.349999999999994,MIX
2023-06-27,MIX,38,24,50.6,12.600000000000001,MIX
2023-06-28,MIX,44,17,26.7,-17.3,MIX
2023-06-29,MIX,54,21,60.6,6.600000000000001,MIX
2023-06-30,MIX,44,28,60.6,16.6,MIX
2023-07-01,MIX,79,33,66.1,-12.900000000000006,MIX
2023-07-02,MIX,50,23,52.85,2.8500000000000014,MIX
2023-07-03,MIX,51,30,63.95,12.950000000000003,MIX
2023-07-04,MIX,47,28,63.6,16.6,MIX
2023-07-05,MIX,48,24,47.4,-0.6000000000000014,MIX
2023-07-06,MIX,43,17,36.2,-6.799999999999997,MIX
2023-07-07,MIX,49,29,70.8,21.799999999999997,MIX
2023-07-08,MIX,49,23,43.7,-5.299999999999997,MIX
2023-07-09,MIX,36,19,37.2,1.2000000000000028,MIX
2023-07-10,MIX,47,21,48.15,1.1499999999999986,MIX
2023-07-11,MIX,41,24,51.6,10.600000000000001,MIX
2023-07-12,MIX,44,18,41.2,-2.799999999999997,MIX
2023-07-13,MIX,34,18,43.9,9.899999999999999,MIX
2023-07-14,MIX,55,27,55.9,0.8999999999999986,MIX
2023-07-15,MIX,49,25,58.3,9.299999999999997,MIX
2023-07-16,MIX,46,30,77.2,31.200000000000003,MIX
2023-07-17,MIX,53,23,47.6,-5.399999999999999,MIX
2023-07-18,MIX,48,20,41.55,-6.450000000000003,MIX
2023-07-19,MIX,50,24,61.0,11.0,MIX
2023-07-20,MIX,35,18,39.5,4.5,MIX
2023-07-21,MIX,56,31,64.1,8.099999999999994,MIX
2023-07-22,MIX,66,36,91.6,25.599999999999994,MIX
2023-07-23,MIX,49,25,57.25,8.25,MIX
2023-07-24,MIX,40,22,42.65,2.6499999999999986,MIX
2023-07-25,MIX,49,20,38.9,-10.100000000000001,MIX
2023-07-26,MIX,49,27,59.5,10.5,MIX
2023-07-27,MIX,53,23,57.0,4.0,MIX
2023-07-28,MIX,64,37,92.4,28.400000000000006,MIX
2023-07-29,MIX,75,33,81.5,6.5,MIX
2023-07-30,MIX,57,25,71.85,14.849999999999994,MIX
2023-07-31,MIX,44,17,39.1,-4.899999999999999,MIX
2023-08-01,MIX,63,32,91.3,28.299999999999997,MIX
2023-08-02,MIX,52,18,47.35,-4.649999999999999,MIX
2023-08-03,MIX,66,32,70.1,4.099999999999994,MIX
2023-08-04,MIX,53,21,44.3,-8.700000000000003,MIX
2023-08-05,MIX,49,24,63.9,14.899999999999999,MIX
2023-08-06,MIX,53,27,60.3,7.299999999999997,MIX
2023-08-07,MIX,45,19,36.2,-8.799999999999997,MIX
2023-08-08,MIX,71,35,93.3,22.299999999999997,MIX
2023-08-09,MIX,52,27,77.6,25.599999999999994,MIX
2023-08-10,MIX,46,19,34.5,-11.5,MIX
2023-08-11,MIX,56,35,83.8,27.799999999999997,MIX
2023-08-12,MIX,55,26,58.3,3.299999999999997,MIX
2023-08-13,MIX,36,18,44.1,8.100000000000001,MIX
2023-08-14,MIX,47,23,54.3,7.299999999999997,MIX
2023-08-15,MIX,67,32,75.65,8.650000000000006,MIX
2023-08-16,MIX,45,23,55.1,10.100000000000001,MIX
2023-08-17,MIX,53,24,45.1,-7.899999999999999,MIX
2023-08-18,MIX,49,24,60.1,11.100000000000001,MIX
2023-08-19,MIX,51,23,44.5,-6.5,MIX
2023-08-20,MIX,39,21,42.6,3.6000000000000014,MIX
2023-08-21,MIX,46,22,37.4,-8.600000000000001,MIX
2023-08-22,MIX,43,23,46.6,3.6000000000000014,MIX
2023-08-23,MIX,53,30,79.95,26.950000000000003,MIX
2023-08-24,MIX,58,23,44.95,-13.049999999999997,MIX
2023-08-25,MIX,44,26,56.15,12.149999999999999,MIX
2023-08-26,MIX,53,24,49.199999999999996,-3.8000000000000043,MIX
2023-08-27,MIX,63,27,66.6,3.5999999999999943,MIX
2023-08-28,MIX,34,16,47.0,13.0,MIX
2023-08-29,MIX,50,30,76.6,26.599999999999994,MIX
2023-08-30,MIX,36,21,43.9,7.899999999999999,MIX
2023-08-31,MIX,35,14,31.3,-3.6999999999999993,MIX
2023-09-01,MIX,61,33,68.95,7.950000000000003,MIX
2023-09-02,MIX,54,23,47.8,-6.200000000000003,MIX
2023-09-03,MIX,75,37,93.1,18.099999999999994,MIX
2023-09-04,MIX,65,32,80.3,15.299999999999997,MIX
2023-09-05,MIX,62,27,54.5,-7.5,MIX
2023-09-06,MIX,44,26,55.35,11.350000000000001,MIX
2023-09-07,MIX,49,24,42.75,-6.25,MIX
2023-09-08,MIX,71,35,70.0,-1.0,MIX
2023-09-09,MIX,72,39,94.3,22.299999999999997,MIX
2023-09-10,MIX,46,24,43.75,-2.25,MIX
2023-09-11,MIX,61,29,81.39999999999999,20.39999999999999,MIX
2023-09-12,MIX,47,18,35.5,-11.5,MIX
2023-09-13,MIX,31,19,37.4,6.399999999999999,MIX
2023-09-14,MIX,46,28,54.4,8.399999999999999,MIX
2023-09-15,MIX,47,20,52.8,5.799999999999997,MIX
2023-09-16,MIX,62,26,62.9,0.8999999999999986,MIX
2023-09-17,MIX,92,34,85.7,-6.299999999999997,MIX
2023-09-18,MIX,54,22,51.699999999999996,-2.3000000000000043,MIX
2023-09-19,MIX,37,24,50.7,13.700000000000003,MIX
2023-09-20,MIX,42,23,48.2,6.200000000000003,MIX
2023-09-21,MIX,29,13,32.8,3.799999999999997,MIX
2023-09-22,MIX,55,27,70.0,15.0,MIX
2023-09-23,MIX,60,31,77.9,17.900000000000006,MIX
2023-09-24,MIX,92,44,106.95,14.950000000000003,MIX
2023-09-25,MIX,60,31,63.95,3.950000000000003,MIX
2023-09-26,MIX,34,15,25.65,-8.350000000000001,MIX
2023-09-27,MIX,35,12,25.0,-10.0,MIX
2023-09-28,MIX,35,12,34.0,-1.0,MIX
2023-09-29,MIX,47,26,63.3,16.299999999999997,MIX
2023-09-30,MIX,80,40,82.15,2.1500000000000057,MIX
2023-10-01,MIX,100,47,143.2,43.19999999999999,MIX
2023-10-02,MIX,50,18,48.75,-1.25,MIX
2023-10-03,MIX,35,16,38.5,3.5,MIX
2023-10-04,MIX,34,19,44.0,10.0,MIX
2023-10-05,MIX,44,18,39.3,-4.700000000000003,MIX
2023-10-06,MIX,55,26,56.4,1.3999999999999986,MIX
2023-10-07,MIX,64,29,55.9,-8.100000000000001,MIX
2023-10-08,MIX,105,37,91.4,-13.599999999999994,MIX
2023-10-09,MIX,47,18,35.0,-12.0,MIX
2023-10-10,MIX,31,17,37.7,6.700000000000003,MIX
2023-10-11,MIX,36,18,42.9,6.899999999999999,MIX
2023-10-12,MIX,36,18,35.1,-0.8999999999999986,MIX
2023-10-13,MIX,40,19,36.5,-3.5,MIX
2023-10-14,MIX,75,33,66.3,-8.700000000000003,MIX
2023-10-15,MIX,122,55,134.05,12.050000000000011,MIX
2023-10-16,MIX,32,14,29.4,-2.6000000000000014,MIX
2023-10-17,MIX,29,10,17.6,-11.399999999999999,MIX
2023-10-18,MIX,33,12,30.4,-2.6000000000000014,MIX
2023-10-19,MIX,31,15,39.3,8.299999999999997,MIX
2023-10-20,MIX,42,25,76.0,34.0,MIX
2023-10-21,MIX,50,26,78.55,28.549999999999997,MIX
2023-10-22,MIX,104,50,149.9,45.900000000000006,MIX
2023-10-23,MIX,57,30,72.2,15.200000000000003,MIX
2023-10-24,MIX,34,14,27.2,-6.800000000000001,MIX
2023-10-25,MIX,37,18,50.1,13.100000000000001,MIX
2023-10-26,MIX,36,18,47.7,11.700000000000003,MIX
2023-10-27,MIX,46,21,43.3,-2.700000000000003,MIX
2023-10-28,MIX,81,37,99.65,18.650000000000006,MIX
2023-10-29,MIX,126,50,136.4,10.400000000000006,MIX
2023-10-30,MIX,42,14,33.05,-8.950000000000003,MIX
2023-10-31,MIX,60,28,76.9,16.900000000000006,MIX
2023-11-01,MIX,107,41,115.5,8.5,MIX
2023-11-02,MIX,41,20,45.2,4.200000000000003,MIX
2023-11-03,MIX,42,17,40.4,-1.6000000000000014,MIX
2023-11-04,MIX,38,17,37.8,-0.20000000000000284,MIX
2023-11-05,MIX,94,39,111.5,17.5,MIX
2023-11-06,MIX,52,20,62.3,10.299999999999997,MIX
2023-11-07,MIX,43,15,46.8,3.799999999999997,MIX
2023-11-08,MIX,33,18,44.15,11.149999999999999,MIX
2023-11-09,MIX,37,18,38.2,1.2000000000000028,MIX
2023-11-10,MIX,64,28,69.1,5.099999999999994,MIX
2023-11-11,MIX,102,45,119.25,17.25,MIX
2023-11-12,MIX,71,34,79.85,8.849999999999994,MIX
2023-11-13,MIX,45,18,53.8,8.799999999999997,MIX
2023-11-14,MIX,42,16,36.0,-6.0,MIX
2023-11-15,MIX,66,36,87.2,21.200000000000003,MIX
2023-11-16,MIX,33,16,29.3,-3.6999999999999993,MIX
2023-11-17,MIX,55,23,58.4,3.3999999999999986,MIX
2023-11-18,MIX,42,20,49.199999999999996,7.199999999999996,MIX
2023-11-19,MIX,111,48,151.6,40.599999999999994,MIX
2023-11-20,MIX,50,25,53.5,3.5,MIX
2023-11-21,MIX,31,12,51.3,20.299999999999997,MIX
2023-11-22,MIX,47,20,47.0,0.0,MIX
2023-11-23,MIX,36,23,48.05,12.049999999999997,MIX
2023-11-24,MIX,42,17,33.3,-8.700000000000003,MIX
2023-11-25,MIX,47,25,62.4,15.399999999999999,MIX
2023-11-26,MIX,125,47,104.45,-20.549999999999997,MIX
2023-11-27,MIX,43,16,30.4,-12.600000000000001,MIX
2023-11-28,MIX,32,14,29.099999999999998,-2.900000000000002,MIX
2023-11-29,MIX,34,16,34.0,0.0,MIX
2023-11-30,MIX,34,13,24.8,-9.2,MIX
2023-12-01,MIX,46,18,39.3,-6.700000000000003,MIX
2023-12-02,MIX,65,25,74.6,9.599999999999994,MIX
2023-12-03,MIX,83,31,104.1,21.099999999999994,MIX
2023-12-04,MIX,46,25,94.2,48.2,MIX
2023-12-05,MIX,47,19,54.7,7.700000000000003,MIX
2023-12-06,MIX,33,13,29.099999999999998,-3.900000000000002,MIX
2023-12-07,MIX,36,17,46.9,10.899999999999999,MIX
2023-12-08,MIX,43,23,58.3,15.299999999999997,MIX
2023-12-09,MIX,83,36,89.9,6.900000000000006,MIX
2023-12-10,MIX,77,32,85.1,8.099999999999994,MIX
2023-12-11,MIX,64,18,48.8,-15.200000000000003,MIX
2023-12-12,MIX,46,23,51.6,5.600000000000001,MIX
2023-12-13,MIX,35,11,28.15,-6.850000000000001,MIX
2023-12-14,MIX,58,24,65.2,7.200000000000003,MIX
2023-12-15,MIX,36,18,39.2,3.200000000000003,MIX
2023-12-16,MIX,46,22,56.2,10.200000000000003,MIX
2023-12-17,MIX,80,33,76.95,-3.049999999999997,MIX
2023-12-18,MIX,42,23,65.8,23.799999999999997,MIX
2023-12-19,MIX,42,15,34.8,-7.200000000000003,MIX
2023-12-20,MIX,34,16,35.9,1.8999999999999986,MIX
2023-12-21,MIX,33,18,37.6,4.600000000000001,MIX
2023-12-22,MIX,35,16,35.2,0.20000000000000284,MIX
2023-12-23,MIX,34,21,53.0,19.0,MIX
2023-12-24,MIX,29,13,22.1,-6.899999999999999,MIX
2023-12-25,MIX,25,15,29.4,4.399999999999999,MIX
2023-12-26,MIX,33,11,27.7,-5.300000000000001,MIX
2023-12-27,MIX,42,21,51.9,9.899999999999999,MIX
2023-12-28,MIX,34,21,41.8,7.799999999999997,MIX
2023-12-29,MIX,43,21,54.3,11.299999999999997,MIX
2023-12-30,MIX,35,17,55.0,20.0,MIX
2023-12-31,MIX,25,8,12.2,-12.8,MIX
2024-01-01,MIX,22,18,48.699999999999996,26.699999999999996,MIX
2024-01-02,MIX,37,19,38.3,1.2999999999999972,MIX
2024-01-03,MIX,31,15,49.0,18.0,MIX
2024-01-04,MIX,33,14,33.2,0.20000000000000284,MIX
2024-01-05,MIX,45,25,48.7,3.700000000000003,MIX
2024-01-06,MIX,57,23,51.9,-5.100000000000001,MIX
2024-01-07,MIX,41,19,49.6,8.600000000000001,MIX
2024-01-08,MIX,40,26,55.0,15.0,MIX
2024-01-09,MIX,46,15,53.3,7.299999999999997,MIX
2024-01-10,MIX,30,18,42.7,12.700000000000003,MIX
2024-01-11,MIX,33,17,31.75,-1.25,MIX
2024-01-12,MIX,45,23,53.3,8.299999999999997,MIX
2024-01-13,MIX,44,16,35.7,-8.299999999999997,MIX
2024-01-14,MIX,69,34,86.25,17.25,MIX
2024-01-15,MIX,28,18,44.9,16.9,MIX
2024-01-16,MIX,51,30,61.9,10.899999999999999,MIX
2024-01-17,MIX,32,19,32.6,0.6000000000000014,MIX
2024-01-18,MIX,31,14,23.55,-7.449999999999999,MIX
2024-01-19,MIX,46,22,41.55,-4.450000000000003,MIX
2024-01-20,MIX,44,24,90.05,46.05,MIX
2024-01-21,MIX,77,26,54.9,-22.1,MIX
2024-01-22,MIX,42,17,28.2,-13.8,MIX
2024-01-23,MIX,43,20,54.5,11.5,MIX
2024-01-24,MIX,42,20,37.6,-4.399999999999999,MIX
2024-01-25,MIX,34,15,29.7,-4.300000000000001,MIX
2024-01-26,MIX,47,21,37.7,-9.299999999999997,MIX
2024-01-27,MIX,63,27,70.5,7.5,MIX
2024-01-28,MIX,38,20,42.0,4.0,MIX
2024-01-29,MIX,37,16,31.1,-5.899999999999999,MIX
2024-01-30,MIX,36,14,34.3,-1.7000000000000028,MIX
2024-01-31,MIX,35,25,61.0,26.0,MIX
2024-02-01,MIX,34,13,32.8,-1.2000000000000028,MIX
2024-02-02,MIX,47,21,49.1,2.1000000000000014,MIX
2024-02-03,MIX,61,26,55.4,-5.600000000000001,MIX
2024-02-04,MIX,67,27,65.35,-1.6500000000000057,MIX
2024-02-05,MIX,33,15,29.5,-3.5,MIX
2024-02-06,MIX,44,16,39.8,-4.200000000000003,MIX
2024-02-07,MIX,30,18,39.1,9.100000000000001,MIX
2024-02-08,MIX,38,20,36.1,-1.8999999999999986,MIX
2024-02-09,MIX,40,13,24.7,-15.3,MIX
2024-02-10,MIX,48,27,58.9,10.899999999999999,MIX
2024-02-11,MIX,69,34,92.7,23.700000000000003,MIX
2024-02-12,MIX,36,18,34.6,-1.3999999999999986,MIX
2024-02-13,MIX,33,16,46.2,13.200000000000003,MIX
2024-02-14,MIX,38,21,38.3,0.29999999999999716,MIX
2024-02-15,MIX,32,16,46.25,14.25,MIX
2024-02-16,MIX,42,18,28.6,-13.399999999999999,MIX
2024-02-17,MIX,44,25,54.35,10.350000000000001,MIX
2024-02-18,MIX,72,24,67.3,-4.700000000000003,MIX
2024-02-19,MIX,34,16,40.3,6.299999999999997,MIX
2024-02-20,MIX,47,23,48.5,1.5,MIX
2024-02-21,MIX,37,19,38.05,1.0499999999999972,MIX
2024-02-22,MIX,34,12,36.1,2.1000000000000014,MIX
2024-02-23,MIX,43,22,43.85,0.8500000000000014,MIX
2024-02-24,MIX,36,17,54.5,18.5,MIX
2024-02-25,MIX,106,47,135.5,29.5,MIX
2024-02-26,MIX,34,19,43.9,9.899999999999999,MIX
2024-02-27,MIX,35,17,34.4,-0.6000000000000014,MIX
2024-02-28,MIX,35,19,37.6,2.6000000000000014,MIX
2024-02-29,MIX,30,14,28.4,-1.6000000000000014,MIX
2024-03-01,MIX,34,21,44.5,10.5,MIX
2024-03-02,MIX,70,30,68.0,-2.0,MIX
2024-03-03,MIX,95,37,164.6,69.6,MIX
2024-03-04,MIX,48,25,66.75,18.75,MIX
2024-03-05,MIX,32,21,64.1,32.099999999999994,MIX
2024-03-06,MIX,34,19,39.5,5.5,MIX
2024-03-07,MIX,37,18,36.7,-0.29999999999999716,MIX
2024-03-08,MIX,45,32,69.6,24.599999999999994,MIX
2024-03-09,MIX,41,20,41.6,0.6000000000000014,MIX
2024-03-10,MIX,83,31,75.05,-7.950000000000003,MIX
2024-03-11,MIX,43,17,31.5,-11.5,MIX
2024-03-12,MIX,32,18,36.8,4.799999999999997,MIX
2024-03-13,MIX,21,11,22.2,1.1999999999999993,MIX
2024-03-14,MIX,43,17,34.45,-8.549999999999997,MIX
2024-03-15,MIX,54,28,54.85,0.8500000000000014,MIX
2024-03-16,MIX,87,42,97.85,10.849999999999994,MIX
2024-03-17,MIX,58,23,51.9,-6.100000000000001,MIX
2024-03-18,MIX,33,18,43.35,10.350000000000001,MIX
2024-03-19,MIX,29,15,38.8,9.799999999999997,MIX
2024-03-20,MIX,35,17,34.95,-0.04999999999999716,MIX
2024-03-21,MIX,34,19,30.9,-3.1000000000000014,MIX
2024-03-22,MIX,45,21,43.85,-1.1499999999999986,MIX
2024-03-23,MIX,61,27,47.55,-13.450000000000003,MIX
2024-03-24,MIX,87,41,92.3,5.299999999999997,MIX
2024-03-25,MIX,39,21,48.5,9.5,MIX
2024-03-26,MIX,35,16,31.7,-3.3000000000000007,MIX
2024-03-27,MIX,34,18,46.3,12.299999999999997,MIX
2024-03-28,MIX,35,17,49.2,14.200000000000003,MIX
2024-03-29,MIX,46,20,42.8,-3.200000000000003,MIX
2024-03-30,MIX,36,16,41.3,5.299999999999997,MIX
2024-03-31,MIX,105,34,99.10000000000001,-5.8999999999999915,MIX
2024-04-01,MIX,107,56,119.1,12.099999999999994,MIX
2024-04-02,MIX,36,20,43.3,7.299999999999997,MIX
2024-04-03,MIX,34,13,24.7,-9.3,MIX
2024-04-04,MIX,34,16,33.2,-0.7999999999999972,MIX
2024-04-05,MIX,45,19,49.25,4.25,MIX
2024-04-06,MIX,85,40,95.2,10.200000000000003,MIX
2024-04-07,MIX,94,43,125.55,31.549999999999997,MIX
2024-04-08,MIX,53,28,54.3,1.2999999999999972,MIX
2024-04-09,MIX,35,10,20.7,-14.3,MIX
2024-04-10,MIX,34,18,49.9,15.899999999999999,MIX
2024-04-11,MIX,32,16,37.0,5.0,MIX
2024-04-12,MIX,51,27,60.3,9.299999999999997,MIX
2024-04-13,MIX,56,17,34.2,-21.799999999999997,MIX
2024-04-14,MIX,106,49,175.1,69.1,MIX
2024-04-15,MIX,54,22,67.9,13.900000000000006,MIX
2024-04-16,MIX,35,15,28.5,-6.5,MIX
2024-04-17,MIX,46,23,44.9,-1.1000000000000014,MIX
2024-04-18,MIX,45,16,38.2,-6.799999999999997,MIX
2024-04-19,MIX,60,33,176.39999999999998,116.39999999999998,MIX
2024-04-20,MIX,51,29,64.25,13.25,MIX
2024-04-21,MIX,89,45,139.6,50.599999999999994,MIX
2024-04-22,MIX,35,12,21.75,-13.25,MIX
2024-04-23,MIX,33,16,37.6,4.600000000000001,MIX
2024-04-24,MIX,36,20,38.8,2.799999999999997,MIX
2024-04-25,MIX,43,23,55.65,12.649999999999999,MIX
2024-04-26,MIX,47,17,116.2,69.2,MIX
2024-04-27,MIX,46,21,71.2,25.200000000000003,MIX
2024-04-28,MIX,45,14,33.8,-11.200000000000003,MIX
2024-04-29,MIX,44,23,57.1,13.100000000000001,MIX
2024-04-30,MIX,35,15,40.9,5.899999999999999,MIX
2024-05-01,MIX,96,45,129.3,33.30000000000001,MIX
2024-05-02,MIX,42,17,57.2,15.200000000000003,MIX
2024-05-03,MIX,62,28,58.3,-3.700000000000003,MIX
2024-05-04,MIX,70,29,69.1,-0.9000000000000057,MIX
2024-05-05,MIX,78,41,101.15,23.150000000000006,MIX
2024-05-06,MIX,50,31,71.7,21.700000000000003,MIX
2024-05-07,MIX,31,14,27.8,-3.1999999999999993,MIX
2024-05-08,MIX,85,46,138.05,53.05000000000001,MIX
2024-05-09,MIX,77,34,69.1,-7.900000000000006,MIX
2024-05-10,MIX,66,31,67.5,1.5,MIX
2024-05-11,MIX,47,29,63.6,16.6,MIX
2024-05-12,MIX,66,26,61.3,-4.700000000000003,MIX
2024-05-13,MIX,54,30,70.3,16.299999999999997,MIX
2024-05-14,MIX,35,20,42.4,7.399999999999999,MIX
2024-05-15,MIX,31,7,9.6,-21.4,MIX
2024-05-16,MIX,45,16,43.2,-1.7999999999999972,MIX
2024-05-17,MIX,69,36,108.5,39.5,MIX
2024-05-18,MIX,44,17,32.35,-11.649999999999999,MIX
2024-05-19,MIX,47,16,50.7,3.700000000000003,MIX
2024-05-20,MIX,88,33,70.3,-17.700000000000003,MIX
2024-05-21,MIX,46,15,34.2,-11.799999999999997,MIX
2024-05-22,MIX,33,8,18.1,-14.899999999999999,MIX
2024-05-23,MIX,44,17,44.9,0.8999999999999986,MIX
2024-05-24,MIX,42,17,34.0,-8.0,MIX
2024-05-25,MIX,72,24,46.9,-25.1,MIX
2024-05-26,MIX,73,37,91.7,18.700000000000003,MIX
2024-05-27,MIX,48,25,55.8,7.799999999999997,MIX
2024-05-28,MIX,35,22,45.6,10.600000000000001,MIX
2024-05-29,MIX,44,19,38.0,-6.0,MIX
2024-05-30,MIX,46,29,58.9,12.899999999999999,MIX
2024-05-31,MIX,59,30,60.2,1.2000000000000028,MIX
2024-06-01,MIX,55,21,67.6,12.599999999999994,MIX
2024-06-02,MIX,60,35,86.0,26.0,MIX
2024-06-03,MIX,49,25,41.7,-7.299999999999997,MIX
2024-06-04,MIX,36,19,41.2,5.200000000000003,MIX
2024-06-05,MIX,30,13,19.45,-10.55,MIX
2024-06-06,MIX,40,13,28.1,-11.899999999999999,MIX
2024-06-07,MIX,46,18,35.9,-10.100000000000001,MIX
2024-06-08,MIX,55,23,51.3,-3.700000000000003,MIX
2024-06-09,MIX,77,29,88.3,11.299999999999997,MIX
2024-06-10,MIX,31,14,39.85,8.850000000000001,MIX
2024-06-11,MIX,31,13,22.0,-9.0,MIX
2024-06-12,MIX,31,19,52.7,21.700000000000003,MIX
2024-06-13,MIX,62,27,54.8,-7.200000000000003,MIX
2024-06-14,MIX,49,18,32.2,-16.799999999999997,MIX
2024-06-15,MIX,65,32,63.0,-2.0,MIX
2024-06-16,MIX,66,34,86.5,20.5,MIX
2024-06-17,MIX,49,29,79.95,30.950000000000003,MIX
2024-06-18,MIX,46,11,20.8,-25.2,MIX
2024-06-19,MIX,31,19,44.8,13.799999999999997,MIX
2024-06-20,MIX,48,26,50.4,2.3999999999999986,MIX
2024-06-21,MIX,49,19,47.2,-1.7999999999999972,MIX
2024-06-22,MIX,78,34,104.0,26.0,MIX
2024-06-23,MIX,60,30,63.3,3.299999999999997,MIX
2024-06-24,MIX,54,25,56.5,2.5,MIX
2024-06-25,MIX,48,19,38.1,-9.899999999999999,MIX
2024-06-26,MIX,36,19,35.1,-0.8999999999999986,MIX
2024-06-27,MIX,57,23,52.0,-5.0,MIX
2024-06-28,MIX,51,21,45.8,-5.200000000000003,MIX
2024-06-29,MIX,52,16,43.4,-8.600000000000001,MIX
2024-06-30,MIX,38,16,41.0,3.0,MIX
2024-07-01,MIX,43,24,57.7,14.700000000000003,MIX
2024-07-02,MIX,44,20,51.6,7.600000000000001,MIX
2024-07-03,MIX,51,22,49.45,-1.5499999999999972,MIX
2024-07-04,MIX,59,32,76.1,17.099999999999994,MIX
2024-07-05,MIX,44,20,43.7,-0.29999999999999716,MIX
2024-07-06,MIX,58,27,72.5,14.5,MIX
2024-07-07,MIX,38,21,50.65,12.649999999999999,MIX
2024-07-08,MIX,46,22,51.7,5.700000000000003,MIX
2024-07-09,MIX,44,26,61.1,17.1,MIX
2024-07-10,MIX,43,22,66.55,23.549999999999997,MIX
2024-07-11,MIX,42,22,39.8,-2.200000000000003,MIX
2024-07-12,MIX,49,25,55.0,6.0,MIX
2024-07-13,MIX,68,36,80.3,12.299999999999997,MIX
2024-07-14,MIX,49,27,55.8,6.799999999999997,MIX
2024-07-15,MIX,44,19,53.1,9.100000000000001,MIX
2024-07-16,MIX,45,22,49.75,4.75,MIX
2024-07-17,MIX,55,26,48.2,-6.799999999999997,MIX
2024-07-18,MIX,43,18,49.7,6.700000000000003,MIX
2024-07-19,MIX,57,19,41.2,-15.799999999999997,MIX
2024-07-20,MIX,70,31,68.4,-1.5999999999999943,MIX
2024-07-21,MIX,45,22,54.4,9.399999999999999,MIX
2024-07-22,MIX,55,29,60.75,5.75,MIX
2024-07-23,MIX,40,13,23.5,-16.5,MIX
2024-07-24,MIX,41,22,34.95,-6.049999999999997,MIX
2024-07-25,MIX,61,31,72.2,11.200000000000003,MIX
2024-07-26,MIX,60,37,87.65,27.650000000000006,MIX
2024-07-27,MIX,56,32,90.85,34.849999999999994,MIX
2024-07-28,MIX,51,17,43.6,-7.399999999999999,MIX
2024-07-29,MIX,54,31,68.2,14.200000000000003,MIX
2024-07-30,MIX,44,26,43.0,-1.0,MIX
2024-07-31,MIX,42,14,26.3,-15.7,MIX
2024-08-01,MIX,56,30,124.2,68.2,MIX
2024-08-02,MIX,48,26,53.4,5.399999999999999,MIX
2024-08-03,MIX,77,36,82.6,5.599999999999994,MIX
2024-08-04,MIX,43,23,61.4,18.4,MIX
2024-08-05,MIX,58,23,42.4,-15.600000000000001,MIX
2024-08-06,MIX,54,23,64.7,10.700000000000003,MIX
2024-08-07,MIX,39,26,45.9,6.899999999999999,MIX
2024-08-08,MIX,41,23,46.5,5.5,MIX
2024-08-09,MIX,74,24,53.4,-20.6,MIX
2024-08-10,MIX,47,30,76.5,29.5,MIX
2024-08-11,MIX,38,21,40.8,2.799999999999997,MIX
2024-08-12,MIX,45,21,45.5,0.5,MIX
2024-08-13,MIX,49,28,70.35,21.349999999999994,MIX
2024-08-14,MIX,38,19,48.699999999999996,10.699999999999996,MIX
2024-08-15,MIX,65,32,78.2,13.200000000000003,MIX
2024-08-16,MIX,58,25,44.05,-13.950000000000003,MIX
2024-08-17,MIX,39,23,44.7,5.700000000000003,MIX
2024-08-18,MIX,33,16,26.45,-6.550000000000001,MIX
2024-08-19,MIX,46,25,59.55,13.549999999999997,MIX
2024-08-20,MIX,43,27,56.6,13.600000000000001,MIX
2024-08-21,MIX,60,22,57.45,-2.549999999999997,MIX
2024-08-22,MIX,60,27,64.4,4.400000000000006,MIX
2024-08-23,MIX,47,21,40.7,-6.299999999999997,MIX
2024-08-24,MIX,50,29,59.0,9.0,MIX
2024-08-25,MIX,57,24,64.4,7.400000000000006,MIX
2024-08-26,MIX,35,16,34.1,-0.8999999999999986,MIX
2024-08-27,MIX,45,23,58.3,13.299999999999997,MIX
2024-08-28,MIX,37,17,38.6,1.6000000000000014,MIX
2024-08-29,MIX,59,30,64.5,5.5,MIX
2024-08-30,MIX,49,22,40.9,-8.100000000000001,MIX
2024-08-31,MIX,43,24,53.45,10.450000000000003,MIX
2024-09-01,MIX,46,23,46.1,0.10000000000000142,MIX
2024-09-02,MIX,67,25,61.6,-5.399999999999999,MIX
2024-09-03,MIX,30,12,21.700000000000003,-8.299999999999997,MIX
2024-09-04,MIX,38,20,47.7,9.700000000000003,MIX
2024-09-05,MIX,44,23,56.2,12.200000000000003,MIX
2024-09-06,MIX,57,23,52.4,-4.600000000000001,MIX
2024-09-07,MIX,67,34,71.35,4.349999999999994,MIX
2024-09-08,MIX,79,42,102.35,23.349999999999994,MIX
2024-09-09,MIX,65,25,53.8,-11.200000000000003,MIX
2024-09-10,MIX,34,18,33.5,-0.5,MIX
2024-09-11,MIX,48,25,60.2,12.200000000000003,MIX
2024-09-12,MIX,34,17,47.3,13.299999999999997,MIX
2024-09-13,MIX,74,28,62.2,-11.799999999999997,MIX
2024-09-14,MIX,68,34,64.6,-3.4000000000000057,MIX
2024-09-15,MIX,86,30,89.5,3.5,MIX
2024-09-16,MIX,58,33,93.4,35.400000000000006,MIX
2024-09-17,MIX,33,18,43.6,10.600000000000001,MIX
2024-09-18,MIX,41,16,46.65,5.649999999999999,MIX
